證券代碼,年月日,收盤價(元),收盤價(元)_週
2887 台新金,2009/5/22,11.85,5.7
2890 永豐金,2009/5/22,10.45,5.42
2891 中信金,2009/5/22,20.6,8.65
2892 第一金,2009/5/22,20.55,9.23
2912 統一超,2009/5/22,85.7,54.07
3008 大立光,2009/5/22,370,304.94
3045 台灣大,2009/5/22,54,33.15
3481 群創,2009/5/22,45.6,36.94
4904 遠傳,2009/5/22,36.7,21.64
6505 台塑化,2009/5/22,80,56.17
9904 寶成,2009/5/22,20.55,12.55
0050 元大台灣50,2009/5/27,48,36.02
1101 台泥,2009/5/27,34,18.86
1102 亞泥,2009/5/27,36.6,19.77
1216 統一,2009/5/27,36.05,17.52
1301 台塑,2009/5/27,63,37.35
1303 南亞,2009/5/27,46.5,30.18
1402 遠東新,2009/5/27,36.85,21.37
2002 中鋼,2009/5/27,27.7,16.48
2105 正新,2009/5/27,54.8,18.48
2301 光寶科,2009/5/27,28.65,15.23
2303 聯電,2009/5/27,13,8.9
2308 台達電,2009/5/27,75.4,49.96
2317 鴻海,2009/5/27,123,53.02
2327 國巨,2009/5/27,7.88,20.66
2330 台積電,2009/5/27,60.4,41.42
2354 鴻準,2009/5/27,103,51.87
2357 華碩,2009/5/27,45.8,99.2
2382 廣達,2009/5/27,52,29.54
2395 研華,2009/5/27,50.2,25.96
2408 南亞科,2009/5/27,6.05,133.78
2409 友達,2009/5/27,33.6,24.87
2412 中華電,2009/5/27,62,43.96
2454 聯發科,2009/5/27,400,261.21
2474 可成,2009/5/27,92.1,63.64
2492 華新科,2009/5/27,13.25,13.57
2801 彰銀,2009/5/27,16.2,8.39
2823 中壽,2009/5/27,17.2,6.51
2880 華南金,2009/5/27,23.7,10.67
2881 富邦金,2009/5/27,31.55,19.13
2882 國泰金,2009/5/27,52.7,31.68
2883 開發金,2009/5/27,9.39,6.19
2884 玉山金,2009/5/27,11.2,4.55
2885 元大金,2009/5/27,24.2,15.65
2886 兆豐金,2009/5/27,16.45,9.81
2887 台新金,2009/5/27,11.75,5.65
2890 永豐金,2009/5/27,10.2,5.29
2891 中信金,2009/5/27,21.4,8.98
2892 第一金,2009/5/27,21.85,9.82
2912 統一超,2009/5/27,84,53
3008 大立光,2009/5/27,355,292.57
3045 台灣大,2009/5/27,57.8,35.48
3481 群創,2009/5/27,45.25,36.65
4904 遠傳,2009/5/27,37.5,22.11
6505 台塑化,2009/5/27,82,57.57
9904 寶成,2009/5/27,21.4,13.07
0050 元大台灣50,2009/6/6,46.9,35.2
1101 台泥,2009/6/6,32.15,17.83
1102 亞泥,2009/6/6,37.45,20.23
1216 統一,2009/6/6,35.15,17.08
1301 台塑,2009/6/6,61.5,36.46
1303 南亞,2009/6/6,46.1,29.92
1402 遠東新,2009/6/6,36.6,21.23
2002 中鋼,2009/6/6,29.1,17.31
2105 正新,2009/6/6,55.2,18.61
2301 光寶科,2009/6/6,28.9,15.37
2303 聯電,2009/6/6,13.85,9.48
2308 台達電,2009/6/6,75,49.69
2317 鴻海,2009/6/6,111.5,55.74
2327 國巨,2009/6/6,7.5,19.66
2330 台積電,2009/6/6,57.7,39.57
2354 鴻準,2009/6/6,103,51.87
2357 華碩,2009/6/6,45.45,98.45
2382 廣達,2009/6/6,51.4,29.2
2395 研華,2009/6/6,50,25.86
2408 南亞科,2009/6/6,6.11,135.11
2409 友達,2009/6/6,35.05,25.94
2412 中華電,2009/6/6,63.9,45.3
2454 聯發科,2009/6/6,407,265.78
2474 可成,2009/6/6,88.1,60.88
2492 華新科,2009/6/6,12.9,13.21
2801 彰銀,2009/6/6,15.65,8.11
2823 中壽,2009/6/6,17.2,6.51
2880 華南金,2009/6/6,22.15,9.97
2881 富邦金,2009/6/6,31.2,18.92
2882 國泰金,2009/6/6,51.5,30.96
2883 開發金,2009/6/6,8.93,5.89
2884 玉山金,2009/6/6,11.45,4.65
2885 元大金,2009/6/6,23.2,15
2886 兆豐金,2009/6/6,15.25,9.09
2887 台新金,2009/6/6,11.9,5.72
2890 永豐金,2009/6/6,11.15,5.78
2891 中信金,2009/6/6,22.15,9.3
2892 第一金,2009/6/6,20.7,9.3
2912 統一超,2009/6/6,82.7,52.18
3008 大立光,2009/6/6,371,305.76
3045 台灣大,2009/6/6,56.5,34.68
3481 群創,2009/6/6,43.9,35.56
4904 遠傳,2009/6/6,38.4,22.64
6505 台塑化,2009/6/6,80.3,56.38
9904 寶成,2009/6/6,20.5,12.52
0050 元大台灣50,2009/6/12,44.66,33.52
1101 台泥,2009/6/12,32.15,17.83
1102 亞泥,2009/6/12,37.5,20.25
1216 統一,2009/6/12,34.3,16.67
1301 台塑,2009/6/12,60,35.57
1303 南亞,2009/6/12,44.45,28.84
1402 遠東新,2009/6/12,34.65,20.1
2002 中鋼,2009/6/12,28.65,17.04
2105 正新,2009/6/12,53.2,17.94
2301 光寶科,2009/6/12,28.65,15.23
2303 聯電,2009/6/12,11.8,8.08
2308 台達電,2009/6/12,69.5,46.05
2317 鴻海,2009/6/12,101,50.49
2327 國巨,2009/6/12,6.73,17.65
2330 台積電,2009/6/12,56,38.4
2354 鴻準,2009/6/12,94.8,47.74
2357 華碩,2009/6/12,41.6,90.11
2382 廣達,2009/6/12,51.2,29.09
2395 研華,2009/6/12,45.6,23.58
2408 南亞科,2009/6/12,5.8,128.25
2409 友達,2009/6/12,34.6,25.61
2412 中華電,2009/6/12,64.3,45.59
2454 聯發科,2009/6/12,380,248.15
2474 可成,2009/6/12,80,55.28
2492 華新科,2009/6/12,11.4,11.67
2801 彰銀,2009/6/12,14.2,7.36
2823 中壽,2009/6/12,15,5.68
2880 華南金,2009/6/12,19.85,8.93
2881 富邦金,2009/6/12,29,17.59
2882 國泰金,2009/6/12,46.5,27.96
2883 開發金,2009/6/12,7.9,5.21
2884 玉山金,2009/6/12,10.2,4.14
2885 元大金,2009/6/12,22,14.23
2886 兆豐金,2009/6/12,14.7,8.77
2887 台新金,2009/6/12,11,5.29
2890 永豐金,2009/6/12,9.34,4.84
2891 中信金,2009/6/12,19.1,8.02
2892 第一金,2009/6/12,18.4,8.27
2912 統一超,2009/6/12,83.9,52.94
3008 大立光,2009/6/12,377,310.7
3045 台灣大,2009/6/12,56.9,34.93
3481 群創,2009/6/12,40.1,32.48
4904 遠傳,2009/6/12,38.65,22.79
6505 台塑化,2009/6/12,79.4,55.74
9904 寶成,2009/6/12,19.25,11.76
0050 元大台灣50,2009/6/19,43.25,32.46
1101 台泥,2009/6/19,30.2,16.75
1102 亞泥,2009/6/19,34.6,18.69
1216 統一,2009/6/19,33.1,16.08
1301 台塑,2009/6/19,60.3,35.75
1303 南亞,2009/6/19,43,27.9
1402 遠東新,2009/6/19,35.75,20.73
2002 中鋼,2009/6/19,27.9,16.6
2105 正新,2009/6/19,49.4,16.66
2301 光寶科,2009/6/19,27.45,14.6
2303 聯電,2009/6/19,10.4,7.12
2308 台達電,2009/6/19,69.8,46.25
2317 鴻海,2009/6/19,98.7,49.34
2327 國巨,2009/6/19,6.19,16.23
2330 台積電,2009/6/19,52.3,35.86
2354 鴻準,2009/6/19,88.5,44.57
2357 華碩,2009/6/19,39.65,85.88
2382 廣達,2009/6/19,51.6,29.31
2395 研華,2009/6/19,45,23.27
2408 南亞科,2009/6/19,4.5,99.51
2409 友達,2009/6/19,31.5,23.31
2412 中華電,2009/6/19,64.3,45.59
2454 聯發科,2009/6/19,379,247.5
2474 可成,2009/6/19,74.2,51.27
2492 華新科,2009/6/19,10.1,10.34
2801 彰銀,2009/6/19,14.05,7.28
2823 中壽,2009/6/19,14.85,5.62
2880 華南金,2009/6/19,19.05,8.57
2881 富邦金,2009/6/19,30.8,18.68
2882 國泰金,2009/6/19,47.1,28.32
2883 開發金,2009/6/19,7.35,4.85
2884 玉山金,2009/6/19,10.25,4.16
2885 元大金,2009/6/19,20.75,13.42
2886 兆豐金,2009/6/19,13.95,8.32
2887 台新金,2009/6/19,11.3,5.43
2890 永豐金,2009/6/19,10.05,5.21
2891 中信金,2009/6/19,18.8,7.89
2892 第一金,2009/6/19,19.2,8.63
2912 統一超,2009/6/19,82.5,52.05
3008 大立光,2009/6/19,342.5,282.27
3045 台灣大,2009/6/19,54.9,33.7
3481 群創,2009/6/19,36.05,29.2
4904 遠傳,2009/6/19,38.5,22.7
6505 台塑化,2009/6/19,77.1,54.13
9904 寶成,2009/6/19,18.9,11.55
0050 元大台灣50,2009/6/26,44.6,33.47
1101 台泥,2009/6/26,32.3,17.91
1102 亞泥,2009/6/26,35.75,19.31
1216 統一,2009/6/26,33.7,16.38
1301 台塑,2009/6/26,57.9,34.33
1303 南亞,2009/6/26,42.55,27.61
1402 遠東新,2009/6/26,40,23.2
2002 中鋼,2009/6/26,28.25,16.81
2105 正新,2009/6/26,54.3,18.31
2301 光寶科,2009/6/26,28.35,15.07
2303 聯電,2009/6/26,10.9,7.46
2308 台達電,2009/6/26,74,49.03
2317 鴻海,2009/6/26,102,50.99
2327 國巨,2009/6/26,6.77,17.75
2330 台積電,2009/6/26,54.4,37.31
2354 鴻準,2009/6/26,92,46.33
2357 華碩,2009/6/26,42.85,92.81
2382 廣達,2009/6/26,53.2,30.22
2395 研華,2009/6/26,46.25,23.92
2408 南亞科,2009/6/26,5.62,124.27
2409 友達,2009/6/26,32.15,23.8
2412 中華電,2009/6/26,65.1,46.15
2454 聯發科,2009/6/26,390,254.68
2474 可成,2009/6/26,76.4,52.79
2492 華新科,2009/6/26,10.8,11.06
2801 彰銀,2009/6/26,14.5,7.51
2823 中壽,2009/6/26,14.85,5.62
2880 華南金,2009/6/26,19.65,8.84
2881 富邦金,2009/6/26,31.5,19.1
2882 國泰金,2009/6/26,49.05,29.49
2883 開發金,2009/6/26,7.54,4.97
2884 玉山金,2009/6/26,10.75,4.37
2885 元大金,2009/6/26,22.7,14.68
2886 兆豐金,2009/6/26,15.25,9.09
2887 台新金,2009/6/26,11.6,5.58
2890 永豐金,2009/6/26,12.25,6.35
2891 中信金,2009/6/26,20,8.4
2892 第一金,2009/6/26,20,8.98
2912 統一超,2009/6/26,84.1,53.06
3008 大立光,2009/6/26,347,285.98
3045 台灣大,2009/6/26,55.2,33.88
3481 群創,2009/6/26,40,32.4
4904 遠傳,2009/6/26,38.4,22.64
6505 台塑化,2009/6/26,77.1,54.13
9904 寶成,2009/6/26,20.2,12.34
0050 元大台灣50,2009/7/3,45.8,34.37
1101 台泥,2009/7/3,32,17.75
1102 亞泥,2009/7/3,34.75,18.77
1216 統一,2009/7/3,35.9,17.45
1301 台塑,2009/7/3,59,34.98
1303 南亞,2009/7/3,43.35,28.13
1402 遠東新,2009/7/3,39.2,22.74
2002 中鋼,2009/7/3,28.6,17.01
2105 正新,2009/7/3,54.6,18.41
2301 光寶科,2009/7/3,29.5,15.69
2303 聯電,2009/7/3,11.1,7.6
2308 台達電,2009/7/3,79.8,52.87
2317 鴻海,2009/7/3,102,50.99
2327 國巨,2009/7/3,7.19,18.85
2330 台積電,2009/7/3,55,37.72
2354 鴻準,2009/7/3,92.8,46.73
2357 華碩,2009/7/3,45.1,97.69
2382 廣達,2009/7/3,59,33.52
2395 研華,2009/7/3,48.2,24.93
2408 南亞科,2009/7/3,5.94,131.35
2409 友達,2009/7/3,33.75,24.98
2412 中華電,2009/7/3,65,46.08
2454 聯發科,2009/7/3,408,266.44
2474 可成,2009/7/3,81,55.97
2492 華新科,2009/7/3,11.3,11.57
2801 彰銀,2009/7/3,15.1,7.82
2823 中壽,2009/7/3,15.7,5.95
2880 華南金,2009/7/3,20.9,9.41
2881 富邦金,2009/7/3,31.7,19.22
2882 國泰金,2009/7/3,51,30.66
2883 開發金,2009/7/3,7.87,5.19
2884 玉山金,2009/7/3,12,4.87
2885 元大金,2009/7/3,23.8,15.39
2886 兆豐金,2009/7/3,16.85,10.05
2887 台新金,2009/7/3,13.2,6.35
2890 永豐金,2009/7/3,11.95,6.19
2891 中信金,2009/7/3,21.6,9.07
2892 第一金,2009/7/3,20.5,9.21
2912 統一超,2009/7/3,84.3,53.19
3008 大立光,2009/7/3,365,300.82
3045 台灣大,2009/7/3,57.4,35.23
3481 群創,2009/7/3,41.5,33.62
4904 遠傳,2009/7/3,38.85,22.91
6505 台塑化,2009/7/3,80.4,56.45
9904 寶成,2009/7/3,21.55,13.16
0050 元大台灣50,2009/7/10,46.78,35.11
1101 台泥,2009/7/10,32.9,18.25
1102 亞泥,2009/7/10,35.35,19.09
1216 統一,2009/7/10,35.65,17.32
1301 台塑,2009/7/10,54.8,35.86
1303 南亞,2009/7/10,42.7,27.71
1402 遠東新,2009/7/10,38.75,22.47
2002 中鋼,2009/7/10,28.5,16.95
2105 正新,2009/7/10,54.2,18.27
2301 光寶科,2009/7/10,29.9,15.9
2303 聯電,2009/7/10,11.85,8.11
2308 台達電,2009/7/10,78.4,51.94
2317 鴻海,2009/7/10,109.5,54.74
2327 國巨,2009/7/10,7.33,19.22
2330 台積電,2009/7/10,56.1,38.47
2354 鴻準,2009/7/10,98.2,49.45
2357 華碩,2009/7/10,46.7,101.15
2382 廣達,2009/7/10,59,33.52
2395 研華,2009/7/10,48.4,25.03
2408 南亞科,2009/7/10,5.4,119.41
2409 友達,2009/7/10,36.1,26.72
2412 中華電,2009/7/10,64,45.37
2454 聯發科,2009/7/10,425.5,277.86
2474 可成,2009/7/10,82.1,56.73
2492 華新科,2009/7/10,11.9,12.18
2801 彰銀,2009/7/10,14.95,7.75
2823 中壽,2009/7/10,16.35,6.19
2880 華南金,2009/7/10,20.7,9.32
2881 富邦金,2009/7/10,33,20.01
2882 國泰金,2009/7/10,51.1,30.72
2883 開發金,2009/7/10,8.13,5.36
2884 玉山金,2009/7/10,11.65,4.73
2885 元大金,2009/7/10,22.5,14.55
2886 兆豐金,2009/7/10,16.2,9.66
2887 台新金,2009/7/10,13.3,6.39
2890 永豐金,2009/7/10,11.55,5.99
2891 中信金,2009/7/10,21.8,9.15
2892 第一金,2009/7/10,19.4,9.16
2912 統一超,2009/7/10,83.1,52.43
3008 大立光,2009/7/10,401.5,330.9
3045 台灣大,2009/7/10,52.2,34.89
3481 群創,2009/7/10,44.45,36.01
4904 遠傳,2009/7/10,40,23.59
6505 台塑化,2009/7/10,77.3,56.76
9904 寶成,2009/7/10,21.35,13.04
0050 元大台灣50,2009/7/17,47.87,35.93
1101 台泥,2009/7/17,32.8,18.19
1102 亞泥,2009/7/17,34.8,18.8
1216 統一,2009/7/17,34.95,16.98
1301 台塑,2009/7/17,54.6,35.73
1303 南亞,2009/7/17,41.4,28.2
1402 遠東新,2009/7/17,39,22.62
2002 中鋼,2009/7/17,29.2,17.37
2105 正新,2009/7/17,62.3,21
2301 光寶科,2009/7/17,30.4,16.16
2303 聯電,2009/7/17,12.35,8.46
2308 台達電,2009/7/17,75.8,53.66
2317 鴻海,2009/7/17,114,56.99
2327 國巨,2009/7/17,7.29,19.39
2330 台積電,2009/7/17,54,39.34
2354 鴻準,2009/7/17,98.2,49.45
2357 華碩,2009/7/17,48.4,104.84
2382 廣達,2009/7/17,62.4,35.45
2395 研華,2009/7/17,50.3,26.01
2408 南亞科,2009/7/17,5.53,122.28
2409 友達,2009/7/17,38.2,28.27
2412 中華電,2009/7/17,64.3,45.59
2454 聯發科,2009/7/17,445.5,300.92
2474 可成,2009/7/17,88.9,61.43
2492 華新科,2009/7/17,11.9,12.18
2801 彰銀,2009/7/17,14.65,7.59
2823 中壽,2009/7/17,17.45,6.61
2880 華南金,2009/7/17,19.9,8.96
2881 富邦金,2009/7/17,32.8,19.89
2882 國泰金,2009/7/17,51.3,30.84
2883 開發金,2009/7/17,8,5.27
2884 玉山金,2009/7/17,11.35,4.61
2885 元大金,2009/7/17,23.1,14.94
2886 兆豐金,2009/7/17,16.45,9.81
2887 台新金,2009/7/17,12.95,6.23
2890 永豐金,2009/7/17,10.75,5.57
2891 中信金,2009/7/17,21.45,9.09
2892 第一金,2009/7/17,19.3,9.12
2912 統一超,2009/7/17,83.6,52.75
3008 大立光,2009/7/17,418,344.5
3045 台灣大,2009/7/17,52.5,35.09
3481 群創,2009/7/17,44.45,36.01
4904 遠傳,2009/7/17,40.6,23.94
6505 台塑化,2009/7/17,77.4,56.84
9904 寶成,2009/7/17,21.95,13.41
0050 元大台灣50,2009/7/24,48.38,36.31
1101 台泥,2009/7/24,34.35,19.05
1102 亞泥,2009/7/24,34.15,18.44
1216 統一,2009/7/24,34.1,16.57
1301 台塑,2009/7/24,56,36.65
1303 南亞,2009/7/24,42.65,29.05
1402 遠東新,2009/7/24,38.5,22.33
2002 中鋼,2009/7/24,28.8,18.66
2105 正新,2009/7/24,62.7,21.14
2301 光寶科,2009/7/24,32.75,17.41
2303 聯電,2009/7/24,12.95,8.87
2308 台達電,2009/7/24,79.8,56.49
2317 鴻海,2009/7/24,110,54.99
2327 國巨,2009/7/24,7.28,19.36
2330 台積電,2009/7/24,57.2,41.67
2354 鴻準,2009/7/24,94.7,47.69
2357 華碩,2009/7/24,48.9,105.92
2382 廣達,2009/7/24,67.6,38.4
2395 研華,2009/7/24,50.5,26.12
2408 南亞科,2009/7/24,5.95,131.57
2409 友達,2009/7/24,36.75,27.2
2412 中華電,2009/7/24,64.3,45.59
2454 聯發科,2009/7/24,440.5,297.55
2474 可成,2009/7/24,89,61.5
2492 華新科,2009/7/24,11.7,11.98
2801 彰銀,2009/7/24,14.4,7.77
2823 中壽,2009/7/24,18.15,6.87
2880 華南金,2009/7/24,20.5,9.23
2881 富邦金,2009/7/24,33.8,20.5
2882 國泰金,2009/7/24,50.9,30.6
2883 開發金,2009/7/24,8.14,5.37
2884 玉山金,2009/7/24,11.5,4.67
2885 元大金,2009/7/24,23.55,15.23
2886 兆豐金,2009/7/24,17.15,10.23
2887 台新金,2009/7/24,13.05,6.27
2890 永豐金,2009/7/24,11.55,5.99
2891 中信金,2009/7/24,21.85,9.26
2892 第一金,2009/7/24,19.4,9.16
2912 統一超,2009/7/24,84.2,53.13
3008 大立光,2009/7/24,420,346.14
3045 台灣大,2009/7/24,51.8,34.62
3481 群創,2009/7/24,42.7,34.59
4904 遠傳,2009/7/24,38,24.07
6505 台塑化,2009/7/24,79.6,58.45
9904 寶成,2009/7/24,23.35,14.26
0050 元大台灣50,2009/7/31,49.02,36.79
1101 台泥,2009/7/31,34.75,19.27
1102 亞泥,2009/7/31,35.1,18.96
1216 統一,2009/7/31,34.05,16.55
1301 台塑,2009/7/31,56.4,36.91
1303 南亞,2009/7/31,42.25,28.78
1402 遠東新,2009/7/31,37,21.46
2002 中鋼,2009/7/31,31.7,20.54
2105 正新,2009/7/31,63.3,21.34
2301 光寶科,2009/7/31,37.35,19.86
2303 聯電,2009/7/31,14.55,9.96
2308 台達電,2009/7/31,85,60.17
2317 鴻海,2009/7/31,113,56.49
2327 國巨,2009/7/31,7.83,20.83
2330 台積電,2009/7/31,58.9,42.91
2354 鴻準,2009/7/31,85.8,49.68
2357 華碩,2009/7/31,52,112.63
2382 廣達,2009/7/31,62.1,37.56
2395 研華,2009/7/31,49.5,27.31
2408 南亞科,2009/7/31,5.86,129.58
2409 友達,2009/7/31,36.4,26.94
2412 中華電,2009/7/31,65.8,46.65
2454 聯發科,2009/7/31,471.5,318.49
2474 可成,2009/7/31,92,63.57
2492 華新科,2009/7/31,13.45,13.77
2801 彰銀,2009/7/31,14.6,7.88
2823 中壽,2009/7/31,19.1,7.23
2880 華南金,2009/7/31,20.8,9.36
2881 富邦金,2009/7/31,33.65,20.41
2882 國泰金,2009/7/31,50.4,30.3
2883 開發金,2009/7/31,8.04,5.3
2884 玉山金,2009/7/31,11.45,4.65
2885 元大金,2009/7/31,23.6,15.26
2886 兆豐金,2009/7/31,17.1,10.34
2887 台新金,2009/7/31,12.8,6.15
2890 永豐金,2009/7/31,10.8,5.6
2891 中信金,2009/7/31,20.75,8.79
2892 第一金,2009/7/31,20.2,9.54
2912 統一超,2009/7/31,85.8,54.13
3008 大立光,2009/7/31,420.5,346.56
3045 台灣大,2009/7/31,50.2,33.55
3481 群創,2009/7/31,43.2,34.99
4904 遠傳,2009/7/31,38.6,24.45
6505 台塑化,2009/7/31,76.5,56.18
9904 寶成,2009/7/31,23.2,14.17
0050 元大台灣50,2009/8/6,48.14,36.13
1101 台泥,2009/8/6,37.2,20.63
1102 亞泥,2009/8/6,35.6,19.23
1216 統一,2009/8/6,32.9,15.99
1301 台塑,2009/8/6,58.9,38.54
1303 南亞,2009/8/6,43.05,29.33
1402 遠東新,2009/8/6,36,20.88
2002 中鋼,2009/8/6,31.5,20.41
2105 正新,2009/8/6,57.3,21.59
2301 光寶科,2009/8/6,34.2,18.18
2303 聯電,2009/8/6,13.85,9.48
2308 台達電,2009/8/6,87.4,61.87
2317 鴻海,2009/8/6,109,54.49
2327 國巨,2009/8/6,8.46,22.5
2330 台積電,2009/8/6,56.8,41.38
2354 鴻準,2009/8/6,81.1,46.96
2357 華碩,2009/8/6,50.4,109.17
2382 廣達,2009/8/6,59.3,35.87
2395 研華,2009/8/6,48.9,26.97
2408 南亞科,2009/8/6,5.77,127.59
2409 友達,2009/8/6,34.9,25.83
2412 中華電,2009/8/6,57.1,47.29
2454 聯發科,2009/8/6,473,319.5
2474 可成,2009/8/6,86.3,59.63
2492 華新科,2009/8/6,13,13.31
2801 彰銀,2009/8/6,14.15,7.64
2823 中壽,2009/8/6,21.35,8.09
2880 華南金,2009/8/6,20.1,9.05
2881 富邦金,2009/8/6,34.2,20.74
2882 國泰金,2009/8/6,49.7,29.88
2883 開發金,2009/8/6,7.79,5.14
2884 玉山金,2009/8/6,11.15,4.53
2885 元大金,2009/8/6,22.4,14.48
2886 兆豐金,2009/8/6,17.75,10.74
2887 台新金,2009/8/6,11.8,5.67
2890 永豐金,2009/8/6,10.65,5.52
2891 中信金,2009/8/6,20.2,8.56
2892 第一金,2009/8/6,19.3,9.12
2912 統一超,2009/8/6,86,54.26
3008 大立光,2009/8/6,410,337.9
3045 台灣大,2009/8/6,50.4,33.69
3481 群創,2009/8/6,40.1,32.48
4904 遠傳,2009/8/6,37.6,23.81
6505 台塑化,2009/8/6,75.4,55.37
9904 寶成,2009/8/6,22.15,14.52
0050 元大台灣50,2009/8/14,49.62,37.24
1101 台泥,2009/8/14,38.2,21.18
1102 亞泥,2009/8/14,38,20.52
1216 統一,2009/8/14,33.7,16.38
1301 台塑,2009/8/14,62.5,40.9
1303 南亞,2009/8/14,48.8,33.24
1402 遠東新,2009/8/14,37.55,21.78
2002 中鋼,2009/8/14,31.7,20.54
2105 正新,2009/8/14,58.4,22
2301 光寶科,2009/8/14,36.8,19.57
2303 聯電,2009/8/14,13.9,9.52
2308 台達電,2009/8/14,90,63.71
2317 鴻海,2009/8/14,108,53.99
2327 國巨,2009/8/14,9.09,24.18
2330 台積電,2009/8/14,58.9,42.91
2354 鴻準,2009/8/14,83,48.06
2357 華碩,2009/8/14,53.7,116.32
2382 廣達,2009/8/14,63,38.1
2395 研華,2009/8/14,51.6,28.46
2408 南亞科,2009/8/14,5.95,131.57
2409 友達,2009/8/14,35.6,27.39
2412 中華電,2009/8/14,56.5,46.79
2454 聯發科,2009/8/14,483.5,326.59
2474 可成,2009/8/14,91.5,63.23
2492 華新科,2009/8/14,13.7,14.03
2801 彰銀,2009/8/14,14.2,7.66
2823 中壽,2009/8/14,20.1,7.61
2880 華南金,2009/8/14,19.25,9.24
2881 富邦金,2009/8/14,32,19.41
2882 國泰金,2009/8/14,49.25,29.61
2883 開發金,2009/8/14,8,5.27
2884 玉山金,2009/8/14,11.2,4.69
2885 元大金,2009/8/14,22.1,14.41
2886 兆豐金,2009/8/14,17.7,10.71
2887 台新金,2009/8/14,12,5.77
2890 永豐金,2009/8/14,10.5,5.44
2891 中信金,2009/8/14,20.25,8.58
2892 第一金,2009/8/14,19.55,9.24
2912 統一超,2009/8/14,76,55.81
3008 大立光,2009/8/14,427,367.93
3045 台灣大,2009/8/14,52,34.76
3481 群創,2009/8/14,41,34.37
4904 遠傳,2009/8/14,38,24.07
6505 台塑化,2009/8/14,79.2,58.16
9904 寶成,2009/8/14,22.55,14.79
0050 元大台灣50,2009/8/21,47.18,35.41
1101 台泥,2009/8/21,33.1,19.01
1102 亞泥,2009/8/21,35.85,19.36
1216 統一,2009/8/21,32.8,16.87
1301 台塑,2009/8/21,59.3,38.81
1303 南亞,2009/8/21,44.85,30.55
1402 遠東新,2009/8/21,34,19.72
2002 中鋼,2009/8/21,29.1,18.86
2105 正新,2009/8/21,55,20.72
2301 光寶科,2009/8/21,34.75,19.31
2303 聯電,2009/8/21,12.7,8.7
2308 台達電,2009/8/21,81.5,57.7
2317 鴻海,2009/8/21,105,52.49
2327 國巨,2009/8/21,8.36,22.24
2330 台積電,2009/8/21,56.8,41.38
2354 鴻準,2009/8/21,80.4,46.55
2357 華碩,2009/8/21,52,117.29
2382 廣達,2009/8/21,59.6,36.05
2395 研華,2009/8/21,50.1,27.64
2409 友達,2009/8/21,33.35,25.66
2412 中華電,2009/8/21,56.1,46.46
2454 聯發科,2009/8/21,461,311.39
2474 可成,2009/8/21,83,57.35
2492 華新科,2009/8/21,12.2,12.49
2801 彰銀,2009/8/21,13.45,7.26
2823 中壽,2009/8/21,19.3,7.31
2880 華南金,2009/8/21,18,8.64
2881 富邦金,2009/8/21,30,18.19
2882 國泰金,2009/8/21,45.65,27.45
2883 開發金,2009/8/21,7.44,4.9
2884 玉山金,2009/8/21,10.35,4.33
2885 元大金,2009/8/21,20.9,13.63
2886 兆豐金,2009/8/21,16.15,9.77
2887 台新金,2009/8/21,10.7,5.14
2890 永豐金,2009/8/21,9.6,4.98
2891 中信金,2009/8/21,18,7.63
2892 第一金,2009/8/21,17.75,8.38
2912 統一超,2009/8/21,76.4,56.1
3008 大立光,2009/8/21,369.5,318.39
3045 台灣大,2009/8/21,50.7,33.89
3481 群創,2009/8/21,38.3,32.11
4904 遠傳,2009/8/21,36.75,23.28
6505 台塑化,2009/8/21,77.7,57.06
9904 寶成,2009/8/21,19.6,12.85
0050 元大台灣50,2009/8/28,48.4,36.32
1101 台泥,2009/8/28,34.9,20.05
1102 亞泥,2009/8/28,34.45,20.18
1216 統一,2009/8/28,33,16.97
1301 台塑,2009/8/28,60.5,39.59
1303 南亞,2009/8/28,45.45,30.96
1402 遠東新,2009/8/28,31.9,19.31
2002 中鋼,2009/8/28,29.75,19.28
2105 正新,2009/8/28,61.6,23.21
2301 光寶科,2009/8/28,37.1,20.61
2303 聯電,2009/8/28,13.5,9.24
2308 台達電,2009/8/28,88.5,62.65
2317 鴻海,2009/8/28,111,55.49
2327 國巨,2009/8/28,8.44,22.45
2330 台積電,2009/8/28,59.5,43.34
2354 鴻準,2009/8/28,82.5,47.77
2357 華碩,2009/8/28,52.6,118.65
2382 廣達,2009/8/28,69.1,41.79
2395 研華,2009/8/28,54.6,30.12
2408 南亞科,2009/8/28,16,118.8
2409 友達,2009/8/28,33.1,25.46
2412 中華電,2009/8/28,56.8,47.04
2454 聯發科,2009/8/28,474,320.18
2474 可成,2009/8/28,85.6,59.15
2492 華新科,2009/8/28,13,13.31
2801 彰銀,2009/8/28,13.8,7.45
2823 中壽,2009/8/28,18.5,7.01
2880 華南金,2009/8/28,18.1,8.69
2881 富邦金,2009/8/28,31,18.8
2882 國泰金,2009/8/28,46.75,28.11
2883 開發金,2009/8/28,7.6,5.01
2884 玉山金,2009/8/28,10.5,4.4
2885 元大金,2009/8/28,20.95,13.66
2886 兆豐金,2009/8/28,16.7,10.1
2887 台新金,2009/8/28,11.15,5.36
2890 永豐金,2009/8/28,9.95,5.16
2891 中信金,2009/8/28,18.8,7.96
2892 第一金,2009/8/28,17.9,8.46
2912 統一超,2009/8/28,76.3,56.03
3008 大立光,2009/8/28,398,342.94
