證券代碼,年月日,收盤價(元),收盤價(元)_週
2885 元大金,2007/8/31,18.8,11.72
2886 兆豐金,2007/8/31,20.5,11.49
2887 台新金,2007/8/31,16.5,7.8
2890 永豐金,2007/8/31,15.65,8.02
2891 中信金,2007/8/31,24.8,9.55
2892 第一金,2007/8/31,22.8,9.48
2912 統一超,2007/8/31,85.7,52.33
3008 大立光,2007/8/31,268.5,209.32
3045 台灣大,2007/8/31,42,30.7
3481 群創,2007/8/31,139,98.02
4904 遠傳,2007/8/31,39.95,26.14
6505 台塑化,2007/8/31,92,59.92
9904 寶成,2007/8/31,33,17.56
0050 元大台灣50,2007/9/7,65.9,45.02
1101 台泥,2007/9/7,41.55,21.74
1102 亞泥,2007/9/7,47.1,22.53
1216 統一,2007/9/7,38.3,16.82
1301 台塑,2007/9/7,82.5,44.35
1303 南亞,2007/9/7,81.7,47.29
1402 遠東新,2007/9/7,37.9,20.38
2002 中鋼,2007/9/7,43.9,23.36
2105 正新,2007/9/7,64.1,18.27
2301 光寶科,2007/9/7,46.9,22.02
2303 聯電,2007/9/7,18.5,13.85
2308 台達電,2007/9/7,124.5,74.53
2317 鴻海,2007/9/7,238.5,85.49
2327 國巨,2007/9/7,13,32.95
2330 台積電,2007/9/7,62,39.58
2354 鴻準,2007/9/7,325.5,142.5
2357 華碩,2007/9/7,99.8,186.08
2382 廣達,2007/9/7,53.1,26.82
2395 研華,2007/9/7,95,43.71
2408 南亞科,2007/9/7,23.7,524.07
2409 友達,2007/9/7,50.5,32.61
2412 中華電,2007/9/7,57.9,39.67
2454 聯發科,2007/9/7,590,349.3
2474 可成,2007/9/7,276,124.28
2492 華新科,2007/9/7,35,30.97
2801 彰銀,2007/9/7,20.35,10.01
2823 中壽,2007/9/7,18.55,6.56
2880 華南金,2007/9/7,21.4,9.06
2881 富邦金,2007/9/7,29.75,17.12
2882 國泰金,2007/9/7,71.3,39.22
2883 開發金,2007/9/7,13.15,8.04
2884 玉山金,2007/9/7,17.05,6.45
2885 元大金,2007/9/7,19.25,12.01
2886 兆豐金,2007/9/7,20,11.21
2887 台新金,2007/9/7,16.45,7.77
2890 永豐金,2007/9/7,14.9,7.64
2891 中信金,2007/9/7,24,9.24
2892 第一金,2007/9/7,22.35,9.3
2912 統一超,2007/9/7,87.7,53.55
3008 大立光,2007/9/7,304,237
3045 台灣大,2007/9/7,40.35,29.49
3481 群創,2007/9/7,148,104.36
4904 遠傳,2007/9/7,40.25,26.34
6505 台塑化,2007/9/7,94.3,61.41
9904 寶成,2007/9/7,32,17.03
0050 元大台灣50,2007/9/14,66.25,45.26
1101 台泥,2007/9/14,42.3,22.13
1102 亞泥,2007/9/14,47,22.48
1216 統一,2007/9/14,39.7,17.44
1301 台塑,2007/9/14,82,44.08
1303 南亞,2007/9/14,81.5,47.17
1402 遠東新,2007/9/14,38,20.43
2002 中鋼,2007/9/14,43.3,23.04
2105 正新,2007/9/14,65,18.53
2301 光寶科,2007/9/14,47.2,22.16
2303 聯電,2007/9/14,18.9,14.15
2308 台達電,2007/9/14,124.5,74.53
2317 鴻海,2007/9/14,236.5,84.78
2327 國巨,2007/9/14,12.9,32.69
2330 台積電,2007/9/14,61.8,39.45
2354 鴻準,2007/9/14,355,155.42
2357 華碩,2007/9/14,96.6,180.11
2382 廣達,2007/9/14,51.4,25.96
2395 研華,2007/9/14,97.2,44.73
2408 南亞科,2007/9/14,22.55,498.64
2409 友達,2007/9/14,50.3,32.48
2412 中華電,2007/9/14,58.8,40.28
2454 聯發科,2007/9/14,596,352.85
2474 可成,2007/9/14,224.5,133.62
2492 華新科,2007/9/14,33.8,29.91
2801 彰銀,2007/9/14,21.5,10.57
2823 中壽,2007/9/14,18.65,6.59
2880 華南金,2007/9/14,21.75,9.21
2881 富邦金,2007/9/14,29.3,16.87
2882 國泰金,2007/9/14,73.8,40.6
2883 開發金,2007/9/14,13.1,8
2884 玉山金,2007/9/14,17,6.43
2885 元大金,2007/9/14,20.6,12.85
2886 兆豐金,2007/9/14,20.6,11.54
2887 台新金,2007/9/14,16.15,7.63
2890 永豐金,2007/9/14,14.85,7.61
2891 中信金,2007/9/14,24.55,9.46
2892 第一金,2007/9/14,22.8,9.48
2912 統一超,2007/9/14,89,54.35
3008 大立光,2007/9/14,311,242.45
3045 台灣大,2007/9/14,41.45,30.3
3481 群創,2007/9/14,141.5,99.78
4904 遠傳,2007/9/14,40,26.18
6505 台塑化,2007/9/14,94.9,61.81
9904 寶成,2007/9/14,32,17.03
0050 元大台灣50,2007/9/21,66.9,45.7
1101 台泥,2007/9/21,48.3,25.27
1102 亞泥,2007/9/21,53.5,25.59
1216 統一,2007/9/21,44,19.33
1301 台塑,2007/9/21,88.5,47.57
1303 南亞,2007/9/21,84.6,48.97
1402 遠東新,2007/9/21,41.65,22.4
2002 中鋼,2007/9/21,45.1,24
2105 正新,2007/9/21,70.5,20.1
2301 光寶科,2007/9/21,48.7,22.86
2303 聯電,2007/9/21,19.2,14.37
2308 台達電,2007/9/21,127,76.03
2317 鴻海,2007/9/21,239,85.67
2327 國巨,2007/9/21,13,32.95
2330 台積電,2007/9/21,61.5,39.26
2354 鴻準,2007/9/21,363,158.92
2357 華碩,2007/9/21,99,184.59
2382 廣達,2007/9/21,50.4,25.46
2395 研華,2007/9/21,97.5,44.86
2408 南亞科,2007/9/21,20.25,447.78
2409 友達,2007/9/21,52.5,33.9
2412 中華電,2007/9/21,60.5,41.45
2454 聯發科,2007/9/21,573,339.24
2474 可成,2007/9/21,240,142.84
2492 華新科,2007/9/21,33.25,29.43
2801 彰銀,2007/9/21,22,10.82
2823 中壽,2007/9/21,18.1,6.4
2880 華南金,2007/9/21,22.35,9.46
2881 富邦金,2007/9/21,27,15.54
2882 國泰金,2007/9/21,75.6,41.59
2883 開發金,2007/9/21,12.85,8.09
2884 玉山金,2007/9/21,16.95,6.41
2885 元大金,2007/9/21,18.4,11.48
2886 兆豐金,2007/9/21,20.15,11.29
2887 台新金,2007/9/21,16.3,7.7
2890 永豐金,2007/9/21,14.55,7.46
2891 中信金,2007/9/21,22.7,8.74
2892 第一金,2007/9/21,22.95,9.55
2912 統一超,2007/9/21,89.5,54.65
3008 大立光,2007/9/21,327.5,255.32
3045 台灣大,2007/9/21,41.8,30.55
3481 群創,2007/9/21,140,98.72
4904 遠傳,2007/9/21,40.35,26.41
6505 台塑化,2007/9/21,99.2,64.61
9904 寶成,2007/9/21,32.15,17.11
0050 元大台灣50,2007/9/29,69.35,47.38
1101 台泥,2007/9/29,52.9,27.67
1102 亞泥,2007/9/29,55.5,26.55
1216 統一,2007/9/29,51.4,22.58
1301 台塑,2007/9/29,90.9,48.86
1303 南亞,2007/9/29,84.1,48.68
1402 遠東新,2007/9/29,43.5,23.39
2002 中鋼,2007/9/29,48.15,25.62
2105 正新,2007/9/29,74,21.09
2301 光寶科,2007/9/29,50.9,23.9
2308 台達電,2007/9/29,126,75.43
2317 鴻海,2007/9/29,247,88.54
2327 國巨,2007/9/29,13.8,34.98
2330 台積電,2007/9/29,63.3,40.41
2354 鴻準,2007/9/29,375,164.17
2357 華碩,2007/9/29,98.8,184.22
2382 廣達,2007/9/29,51.7,26.11
2395 研華,2007/9/29,97.2,44.73
2408 南亞科,2007/9/29,22,486.48
2409 友達,2007/9/29,57.8,37.33
2412 中華電,2007/9/29,61,41.79
2454 聯發科,2007/9/29,596,352.85
2474 可成,2007/9/29,241,143.44
2492 華新科,2007/9/29,35,30.97
2801 彰銀,2007/9/29,21.8,10.72
2823 中壽,2007/9/29,18.6,6.58
2880 華南金,2007/9/29,23.3,9.86
2881 富邦金,2007/9/29,28.2,16.23
2882 國泰金,2007/9/29,79,43.46
2883 開發金,2007/9/29,13.2,8.31
2884 玉山金,2007/9/29,17.7,6.7
2885 元大金,2007/9/29,20.65,12.88
2886 兆豐金,2007/9/29,20.65,11.57
2887 台新金,2007/9/29,16.7,7.89
2890 永豐金,2007/9/29,15.3,7.84
2891 中信金,2007/9/29,24.1,9.28
2892 第一金,2007/9/29,23.5,9.77
2912 統一超,2007/9/29,92,56.18
3008 大立光,2007/9/29,358,279.1
3045 台灣大,2007/9/29,44,32.16
3481 群創,2007/9/29,142.5,100.49
4904 遠傳,2007/9/29,41.3,27.03
6505 台塑化,2007/9/29,98,63.82
9904 寶成,2007/9/29,32.6,17.35
0050 元大台灣50,2007/10/5,71.2,48.64
1101 台泥,2007/10/5,50.1,26.21
1102 亞泥,2007/10/5,52.6,25.16
1216 統一,2007/10/5,50.4,22.14
1301 台塑,2007/10/5,98.3,52.84
1303 南亞,2007/10/5,93,53.83
1402 遠東新,2007/10/5,45.6,24.52
2002 中鋼,2007/10/5,50,26.61
2105 正新,2007/10/5,70.8,20.18
2301 光寶科,2007/10/5,52,24.41
2308 台達電,2007/10/5,127,76.03
2317 鴻海,2007/10/5,250,89.61
2327 國巨,2007/10/5,13.7,34.72
2330 台積電,2007/10/5,64.6,41.24
2354 鴻準,2007/10/5,364,159.36
2357 華碩,2007/10/5,98.5,183.66
2382 廣達,2007/10/5,51.4,25.96
2395 研華,2007/10/5,94.3,43.39
2408 南亞科,2007/10/5,22.15,489.79
2409 友達,2007/10/5,56.5,36.49
2412 中華電,2007/10/5,61.7,42.27
2454 聯發科,2007/10/5,581,343.97
2474 可成,2007/10/5,242,144.04
2492 華新科,2007/10/5,35.3,31.24
2801 彰銀,2007/10/5,21.95,10.8
2823 中壽,2007/10/5,21.5,7.6
2880 華南金,2007/10/5,24,10.16
2881 富邦金,2007/10/5,30.6,17.61
2882 國泰金,2007/10/5,82.4,45.33
2883 開發金,2007/10/5,13.55,8.53
2884 玉山金,2007/10/5,17.8,6.74
2885 元大金,2007/10/5,22.75,14.19
2886 兆豐金,2007/10/5,21.35,11.96
2887 台新金,2007/10/5,16.7,7.89
2890 永豐金,2007/10/5,16.15,8.28
2891 中信金,2007/10/5,25.15,9.69
2892 第一金,2007/10/5,24.3,10.11
2912 統一超,2007/10/5,91.8,56.06
3008 大立光,2007/10/5,382.5,298.2
3045 台灣大,2007/10/5,42.65,31.18
3481 群創,2007/10/5,142,100.13
4904 遠傳,2007/10/5,41.1,26.9
6505 台塑化,2007/10/5,99.9,65.06
9904 寶成,2007/10/5,34.05,18.12
0050 元大台灣50,2007/10/12,69.9,47.75
1101 台泥,2007/10/12,54.5,28.51
1102 亞泥,2007/10/12,55.5,26.55
1216 統一,2007/10/12,49.4,21.7
1301 台塑,2007/10/12,98,52.68
1303 南亞,2007/10/12,95.2,55.1
1402 遠東新,2007/10/12,46,24.73
2002 中鋼,2007/10/12,49.5,26.34
2105 正新,2007/10/12,70,19.95
2301 光寶科,2007/10/12,51.4,24.13
2303 聯電,2007/10/12,21.3,13.19
2308 台達電,2007/10/12,129.5,77.52
2317 鴻海,2007/10/12,247,88.54
2327 國巨,2007/10/12,13.7,34.72
2330 台積電,2007/10/12,61.3,39.13
2354 鴻準,2007/10/12,374,163.73
2357 華碩,2007/10/12,93.8,174.89
2382 廣達,2007/10/12,50.8,25.66
2395 研華,2007/10/12,90.1,41.46
2408 南亞科,2007/10/12,21.75,480.95
2409 友達,2007/10/12,60.5,39.07
2412 中華電,2007/10/12,61.2,41.93
2454 聯發科,2007/10/12,570,337.46
2474 可成,2007/10/12,233.5,138.98
2492 華新科,2007/10/12,33.35,29.51
2801 彰銀,2007/10/12,21.35,10.5
2823 中壽,2007/10/12,21.25,7.51
2880 華南金,2007/10/12,23,9.74
2881 富邦金,2007/10/12,29.8,17.15
2882 國泰金,2007/10/12,80.4,44.23
2883 開發金,2007/10/12,13.25,8.34
2884 玉山金,2007/10/12,17.8,6.74
2885 元大金,2007/10/12,23.25,14.5
2886 兆豐金,2007/10/12,21,11.77
2887 台新金,2007/10/12,16.2,7.66
2890 永豐金,2007/10/12,15.75,8.07
2891 中信金,2007/10/12,24.1,9.28
2892 第一金,2007/10/12,24.05,10
2912 統一超,2007/10/12,84.6,51.66
3008 大立光,2007/10/12,370,288.45
3045 台灣大,2007/10/12,43.5,31.8
3481 群創,2007/10/12,146,102.95
4904 遠傳,2007/10/12,42.3,27.68
6505 台塑化,2007/10/12,100.5,65.45
9904 寶成,2007/10/12,33.1,17.62
0050 元大台灣50,2007/10/19,71.05,48.54
1101 台泥,2007/10/19,54,28.25
1102 亞泥,2007/10/19,54.1,25.88
1216 統一,2007/10/19,51,22.4
1301 台塑,2007/10/19,97.3,52.3
1303 南亞,2007/10/19,95.2,55.1
1402 遠東新,2007/10/19,44.85,24.12
2002 中鋼,2007/10/19,48.75,25.94
2105 正新,2007/10/19,67.5,19.24
2301 光寶科,2007/10/19,50.6,23.75
2303 聯電,2007/10/19,21.2,13.13
2308 台達電,2007/10/19,127.5,76.33
2317 鴻海,2007/10/19,243,87.11
2327 國巨,2007/10/19,13.05,33.07
2330 台積電,2007/10/19,62,39.58
2354 鴻準,2007/10/19,367.5,160.89
2357 華碩,2007/10/19,97,180.86
2382 廣達,2007/10/19,52.3,26.42
2395 研華,2007/10/19,91.3,42.01
2408 南亞科,2007/10/19,22.1,488.69
2409 友達,2007/10/19,69.4,44.82
2412 中華電,2007/10/19,61,41.79
2454 聯發科,2007/10/19,607,359.37
2474 可成,2007/10/19,228.5,136
2492 華新科,2007/10/19,34.15,30.22
2801 彰銀,2007/10/19,22.05,10.84
2823 中壽,2007/10/19,20.9,7.39
2880 華南金,2007/10/19,22.95,9.72
2881 富邦金,2007/10/19,30.1,17.33
2882 國泰金,2007/10/19,80.3,44.18
2883 開發金,2007/10/19,13.35,8.41
2884 玉山金,2007/10/19,17.8,6.74
2885 元大金,2007/10/19,22.9,14.28
2886 兆豐金,2007/10/19,21,11.77
2887 台新金,2007/10/19,16.35,7.73
2890 永豐金,2007/10/19,14.7,7.54
2891 中信金,2007/10/19,24.4,9.4
2892 第一金,2007/10/19,24.05,10
2912 統一超,2007/10/19,91.5,55.87
3008 大立光,2007/10/19,388,302.48
3045 台灣大,2007/10/19,43.5,31.8
3481 群創,2007/10/19,147,103.66
4904 遠傳,2007/10/19,41.1,26.9
6505 台塑化,2007/10/19,101,65.78
9904 寶成,2007/10/19,31.9,16.98
0050 元大台灣50,2007/10/26,69.25,49.04
1101 台泥,2007/10/26,56.8,29.71
1102 亞泥,2007/10/26,53.5,25.59
1216 統一,2007/10/26,48.35,21.24
1301 台塑,2007/10/26,97.9,52.62
1303 南亞,2007/10/26,97,56.14
1402 遠東新,2007/10/26,41.7,22.42
2002 中鋼,2007/10/26,49.45,26.32
2105 正新,2007/10/26,66,18.81
2301 光寶科,2007/10/26,55,25.82
2303 聯電,2007/10/26,21,13.01
2308 台達電,2007/10/26,129.5,77.52
2317 鴻海,2007/10/26,245,87.82
2327 國巨,2007/10/26,12.35,31.3
2330 台積電,2007/10/26,61.6,39.32
2354 鴻準,2007/10/26,376,164.61
2357 華碩,2007/10/26,104,193.91
2382 廣達,2007/10/26,53.8,27.18
2395 研華,2007/10/26,92.4,42.52
2408 南亞科,2007/10/26,20.9,462.15
2409 友達,2007/10/26,65.7,42.43
2412 中華電,2007/10/26,61.9,42.41
2454 聯發科,2007/10/26,638,377.72
2474 可成,2007/10/26,217,129.16
2492 華新科,2007/10/26,33.1,29.29
2801 彰銀,2007/10/26,22.3,10.97
2823 中壽,2007/10/26,20.55,7.26
2880 華南金,2007/10/26,23.5,9.95
2881 富邦金,2007/10/26,30.65,17.64
2882 國泰金,2007/10/26,80.5,44.29
2883 開發金,2007/10/26,13.3,8.37
2884 玉山金,2007/10/26,18.1,6.85
2885 元大金,2007/10/26,23.2,14.47
2886 兆豐金,2007/10/26,20.85,11.68
2887 台新金,2007/10/26,15.85,7.49
2890 永豐金,2007/10/26,15.2,7.79
2891 中信金,2007/10/26,23.7,9.13
2892 第一金,2007/10/26,24.8,10.32
2912 統一超,2007/10/26,92.9,56.73
3008 大立光,2007/10/26,412,321.19
3045 台灣大,2007/10/26,42.95,31.4
3481 群創,2007/10/26,152.5,107.54
4904 遠傳,2007/10/26,40.6,26.57
6505 台塑化,2007/10/26,102,66.43
9904 寶成,2007/10/26,31.65,16.85
0050 元大台灣50,2007/11/2,67,47.45
1101 台泥,2007/11/2,51.4,26.89
1102 亞泥,2007/11/2,48,22.96
1216 統一,2007/11/2,44.15,19.39
1301 台塑,2007/11/2,95.2,51.17
1303 南亞,2007/11/2,93.3,54
1402 遠東新,2007/11/2,40.15,21.59
2002 中鋼,2007/11/2,44,23.42
2105 正新,2007/11/2,57.5,16.39
2301 光寶科,2007/11/2,56.7,26.62
2303 聯電,2007/11/2,19.75,12.23
2308 台達電,2007/11/2,127.5,76.33
2317 鴻海,2007/11/2,225,80.65
2327 國巨,2007/11/2,11.85,30.03
2330 台積電,2007/11/2,61.6,39.32
2354 鴻準,2007/11/2,363,158.92
2357 華碩,2007/11/2,109,203.23
2382 廣達,2007/11/2,51.4,25.96
2395 研華,2007/11/2,86,39.57
2408 南亞科,2007/11/2,20.4,451.1
2409 友達,2007/11/2,66.5,42.95
2412 中華電,2007/11/2,61.5,42.13
2454 聯發科,2007/11/2,593,351.08
2474 可成,2007/11/2,211.5,125.88
2492 華新科,2007/11/2,28.65,25.35
2801 彰銀,2007/11/2,21.35,10.5
2823 中壽,2007/11/2,20.55,7.26
2880 華南金,2007/11/2,23.15,9.8
2881 富邦金,2007/11/2,29.35,16.89
2882 國泰金,2007/11/2,80,44.01
2883 開發金,2007/11/2,12.95,8.15
2884 玉山金,2007/11/2,17.3,6.55
2885 元大金,2007/11/2,22.4,13.97
2886 兆豐金,2007/11/2,20.5,11.49
2887 台新金,2007/11/2,15.4,7.28
2890 永豐金,2007/11/2,14,7.18
2891 中信金,2007/11/2,23.1,8.9
2892 第一金,2007/11/2,25.5,10.61
2912 統一超,2007/11/2,92,56.18
3008 大立光,2007/11/2,373,290.79
3045 台灣大,2007/11/2,41.1,30.04
3481 群創,2007/11/2,148,104.36
4904 遠傳,2007/11/2,39.7,25.98
6505 台塑化,2007/11/2,99.5,64.8
9904 寶成,2007/11/2,30.1,16.02
0050 元大台灣50,2007/11/9,65.35,46.28
1101 台泥,2007/11/9,52.4,27.41
1102 亞泥,2007/11/9,48.6,23.25
1216 統一,2007/11/9,46.6,20.47
1301 台塑,2007/11/9,98,52.68
1303 南亞,2007/11/9,91.5,52.96
1402 遠東新,2007/11/9,41.8,22.48
2002 中鋼,2007/11/9,43.9,23.36
2105 正新,2007/11/9,58.6,16.7
2301 光寶科,2007/11/9,58,27.23
2303 聯電,2007/11/9,19.25,11.92
2308 台達電,2007/11/9,124,74.23
2317 鴻海,2007/11/9,217,77.79
2327 國巨,2007/11/9,11.3,28.64
2330 台積電,2007/11/9,62.3,39.77
2354 鴻準,2007/11/9,315,137.9
2357 華碩,2007/11/9,108,201.37
2382 廣達,2007/11/9,50.7,25.61
2395 研華,2007/11/9,86,39.57
2408 南亞科,2007/11/9,17.9,395.82
2409 友達,2007/11/9,67.8,43.78
2412 中華電,2007/11/9,59.7,40.9
2454 聯發科,2007/11/9,500,296.02
2474 可成,2007/11/9,205.5,122.31
2492 華新科,2007/11/9,27.85,24.65
2801 彰銀,2007/11/9,20.25,9.96
2823 中壽,2007/11/9,21,7.42
2880 華南金,2007/11/9,22.45,9.5
2881 富邦金,2007/11/9,30.85,17.76
2882 國泰金,2007/11/9,76.4,42.03
2883 開發金,2007/11/9,12.45,7.84
2884 玉山金,2007/11/9,17.05,6.45
2885 元大金,2007/11/9,22.65,14.13
2886 兆豐金,2007/11/9,20.15,11.29
2887 台新金,2007/11/9,13.8,6.52
2890 永豐金,2007/11/9,13.8,7.07
2891 中信金,2007/11/9,22.4,8.63
2892 第一金,2007/11/9,24.55,10.21
2912 統一超,2007/11/9,88.9,54.28
3008 大立光,2007/11/9,426.5,332.5
3045 台灣大,2007/11/9,43.6,31.87
3481 群創,2007/11/9,125,88.15
4904 遠傳,2007/11/9,39.6,25.92
6505 台塑化,2007/11/9,93.8,61.09
9904 寶成,2007/11/9,27.1,14.42
0050 元大台灣50,2007/11/16,63.05,44.65
1101 台泥,2007/11/16,46.45,24.3
1102 亞泥,2007/11/16,45.55,21.79
1216 統一,2007/11/16,46.85,20.58
1301 台塑,2007/11/16,93.2,50.1
1303 南亞,2007/11/16,87.5,50.65
1402 遠東新,2007/11/16,39.45,21.21
2002 中鋼,2007/11/16,42.05,22.38
2105 正新,2007/11/16,58.2,16.59
2301 光寶科,2007/11/16,59.1,27.75
2303 聯電,2007/11/16,19.2,11.89
2308 台達電,2007/11/16,121,72.43
2317 鴻海,2007/11/16,202.5,72.59
2327 國巨,2007/11/16,11.45,29.02
2330 台積電,2007/11/16,60.5,38.62
2354 鴻準,2007/11/16,315,137.9
2357 華碩,2007/11/16,101,188.32
2382 廣達,2007/11/16,52,26.27
2395 研華,2007/11/16,82.4,37.92
2408 南亞科,2007/11/16,17.55,388.08
2409 友達,2007/11/16,62.6,40.43
2412 中華電,2007/11/16,59,40.42
2454 聯發科,2007/11/16,500,296.02
2474 可成,2007/11/16,194.5,115.76
2492 華新科,2007/11/16,29.15,25.8
2801 彰銀,2007/11/16,19.1,9.39
2823 中壽,2007/11/16,21.3,7.53
2880 華南金,2007/11/16,22.1,9.36
2881 富邦金,2007/11/16,30.4,17.5
2882 國泰金,2007/11/16,75.4,41.48
2883 開發金,2007/11/16,12.6,7.93
2884 玉山金,2007/11/16,16.6,6.28
2885 元大金,2007/11/16,22.2,13.85
2886 兆豐金,2007/11/16,19.95,11.18
2887 台新金,2007/11/16,13.95,6.59
2890 永豐金,2007/11/16,13.4,6.87
2891 中信金,2007/11/16,22.35,8.61
2892 第一金,2007/11/16,24.4,10.15
2912 統一超,2007/11/16,84.6,51.66
3008 大立光,2007/11/16,422,328.99
3045 台灣大,2007/11/16,42.55,31.1
3481 群創,2007/11/16,115.5,81.45
4904 遠傳,2007/11/16,39.35,25.75
6505 台塑化,2007/11/16,95.5,62.2
9904 寶成,2007/11/16,29,15.44
0050 元大台灣50,2007/11/23,60.7,42.99
1101 台泥,2007/11/23,44.05,23.04
1102 亞泥,2007/11/23,44.3,21.19
1216 統一,2007/11/23,39.1,17.17
1301 台塑,2007/11/23,84,45.15
1303 南亞,2007/11/23,80,46.3
1402 遠東新,2007/11/23,36.75,19.76
2002 中鋼,2007/11/23,41.6,22.14
2105 正新,2007/11/23,52.2,14.88
2301 光寶科,2007/11/23,55,25.82
2303 聯電,2007/11/23,19.7,12.2
2308 台達電,2007/11/23,111,66.45
2317 鴻海,2007/11/23,195.5,70.08
2327 國巨,2007/11/23,11.25,28.51
2330 台積電,2007/11/23,59.6,38.05
2354 鴻準,2007/11/23,295.5,129.37
2357 華碩,2007/11/23,99.6,185.71
2382 廣達,2007/11/23,48.55,24.52
2395 研華,2007/11/23,79.6,36.63
2408 南亞科,2007/11/23,16.9,373.7
2409 友達,2007/11/23,61,39.39
2412 中華電,2007/11/23,60,41.11
2454 聯發科,2007/11/23,437,258.72
2474 可成,2007/11/23,183,108.92
2492 華新科,2007/11/23,27,23.89
2801 彰銀,2007/11/23,18.55,9.12
2823 中壽,2007/11/23,17.7,6.26
2880 華南金,2007/11/23,21.05,8.91
2881 富邦金,2007/11/23,27.7,15.94
2882 國泰金,2007/11/23,69.1,38.01
2883 開發金,2007/11/23,12.5,7.87
2884 玉山金,2007/11/23,16.9,6.39
2885 元大金,2007/11/23,20,12.47
2886 兆豐金,2007/11/23,19.7,11.04
2887 台新金,2007/11/23,13.9,6.57
2890 永豐金,2007/11/23,12.8,6.56
2891 中信金,2007/11/23,21.8,8.4
2892 第一金,2007/11/23,23.25,9.67
2912 統一超,2007/11/23,83,50.68
3008 大立光,2007/11/23,375,292.35
3045 台灣大,2007/11/23,43.5,31.8
3481 群創,2007/11/23,115.5,81.45
4904 遠傳,2007/11/23,38.5,25.2
6505 台塑化,2007/11/23,89,57.96
9904 寶成,2007/11/23,27.6,14.69
0050 元大台灣50,2007/11/30,61.8,43.77
1101 台泥,2007/11/30,47.05,24.61
1102 亞泥,2007/11/30,47,22.48
1216 統一,2007/11/30,41.75,18.34
1301 台塑,2007/11/30,87.6,47.09
1303 南亞,2007/11/30,83.8,48.5
1402 遠東新,2007/11/30,38.95,20.94
2002 中鋼,2007/11/30,42.5,22.62
2105 正新,2007/11/30,54.8,15.62
2301 光寶科,2007/11/30,55.8,26.2
2303 聯電,2007/11/30,19.3,11.96
2308 台達電,2007/11/30,111,66.45
2317 鴻海,2007/11/30,206,73.84
2327 國巨,2007/11/30,12.05,30.54
2330 台積電,2007/11/30,60.6,38.69
2354 鴻準,2007/11/30,315,137.9
2357 華碩,2007/11/30,101,188.32
2382 廣達,2007/11/30,48.5,24.5
2395 研華,2007/11/30,76.6,35.25
2408 南亞科,2007/11/30,17.3,382.55
2409 友達,2007/11/30,62.5,40.36
2412 中華電,2007/11/30,64.4,44.12
2454 聯發科,2007/11/30,420,248.66
2474 可成,2007/11/30,198.5,118.14
2492 華新科,2007/11/30,27.8,24.6
2801 彰銀,2007/11/30,19.05,9.37
2823 中壽,2007/11/30,18.85,6.66
2880 華南金,2007/11/30,21.65,9.17
2881 富邦金,2007/11/30,28.25,16.26
2882 國泰金,2007/11/30,72.4,39.83
2883 開發金,2007/11/30,12.8,8.06
2884 玉山金,2007/11/30,17.15,6.49
2885 元大金,2007/11/30,21.5,13.41
2886 兆豐金,2007/11/30,19.9,11.15
2887 台新金,2007/11/30,13.8,6.52
2890 永豐金,2007/11/30,13.3,6.82
2891 中信金,2007/11/30,23.4,9.01
2892 第一金,2007/11/30,24.35,10.13
2912 統一超,2007/11/30,87.5,53.43
3008 大立光,2007/11/30,414.5,323.14
3045 台灣大,2007/11/30,43.6,31.87
3481 群創,2007/11/30,121.5,85.68
4904 遠傳,2007/11/30,42,27.49
6505 台塑化,2007/11/30,91.6,59.66
9904 寶成,2007/11/30,29.05,15.46
0050 元大台灣50,2007/12/7,63.4,44.9
1101 台泥,2007/12/7,47,24.59
1102 亞泥,2007/12/7,45.6,21.81
1216 統一,2007/12/7,39.5,17.35
1301 台塑,2007/12/7,91.2,49.02
1303 南亞,2007/12/7,88,50.93
1402 遠東新,2007/12/7,39.5,21.24
2002 中鋼,2007/12/7,43.3,23.04
2105 正新,2007/12/7,56.8,16.19
2301 光寶科,2007/12/7,57,26.76
2303 聯電,2007/12/7,19.5,12.08
2308 台達電,2007/12/7,111,66.45
2317 鴻海,2007/12/7,204,73.13
2327 國巨,2007/12/7,11.45,29.02
2330 台積電,2007/12/7,62.6,39.96
2354 鴻準,2007/12/7,300.5,131.56
2357 華碩,2007/12/7,103,192.05
2382 廣達,2007/12/7,49,24.75
2395 研華,2007/12/7,78.6,36.17
2408 南亞科,2007/12/7,18.6,411.29
2409 友達,2007/12/7,63.4,40.94
2412 中華電,2007/12/7,63.8,43.71
2454 聯發科,2007/12/7,428.5,253.69
2474 可成,2007/12/7,205,122.01
2492 華新科,2007/12/7,27.5,24.34
2801 彰銀,2007/12/7,19.35,9.52
2823 中壽,2007/12/7,19.4,6.86
2880 華南金,2007/12/7,22.05,9.34
2881 富邦金,2007/12/7,28.2,16.23
2882 國泰金,2007/12/7,72.1,39.66
2883 開發金,2007/12/7,12.7,8
2884 玉山金,2007/12/7,17.3,6.55
2885 元大金,2007/12/7,22.85,14.25
2886 兆豐金,2007/12/7,20.3,11.37
2887 台新金,2007/12/7,13.8,6.52
2890 永豐金,2007/12/7,12.95,6.64
2891 中信金,2007/12/7,22.85,8.8
2892 第一金,2007/12/7,23.95,9.96
2912 統一超,2007/12/7,86.9,53.06
3008 大立光,2007/12/7,423.5,330.16
3045 台灣大,2007/12/7,43.5,31.8
3481 群創,2007/12/7,125.5,88.5
4904 遠傳,2007/12/7,43,28.14
6505 台塑化,2007/12/7,95,61.87
