證券代碼,年月日,收盤價(元),收盤價(元)_週
2883 開發金,2011/8/26,9.21,6.9
2884 玉山金,2011/8/26,16.75,8.18
2885 元大金,2011/8/26,16.6,12.43
2886 兆豐金,2011/8/26,25,16.83
2887 台新金,2011/8/26,12.3,6.64
2890 永豐金,2011/8/26,10.95,6.06
2891 中信金,2011/8/26,22.85,11.3
2892 第一金,2011/8/26,21.9,11.85
2912 統一超,2011/8/26,182.5,142.59
3008 大立光,2011/8/26,774,687.38
3045 台灣大,2011/8/26,78.6,59.81
3481 群創,2011/8/26,11.4,9.56
4904 遠傳,2011/8/26,46.3,32.95
4938 和碩,2011/8/26,27.1,18.99
6505 台塑化,2011/8/26,82.2,65.83
9904 寶成,2011/8/26,22.2,16.52
0050 元大台灣50,2011/9/2,55.15,43.87
1101 台泥,2011/9/2,39.15,25.42
1102 亞泥,2011/9/2,38.75,26.49
1216 統一,2011/9/2,42.6,26.96
1301 台塑,2011/9/2,91.9,67.86
1303 南亞,2011/9/2,69.4,52.07
1402 遠東新,2011/9/2,37.05,25.67
2002 中鋼,2011/9/2,30.5,23.48
2105 正新,2011/9/2,68.9,40.83
2301 光寶科,2011/9/2,31,20.11
2303 聯電,2011/9/2,11.6,8.91
2308 台達電,2011/9/2,86,66.38
2317 鴻海,2011/9/2,76,48.06
2327 國巨,2011/9/2,9.29,24.98
2330 台積電,2011/9/2,67.5,53.93
2354 鴻準,2011/9/2,102,71.87
2357 華碩,2011/9/2,249.5,160.99
2382 廣達,2011/9/2,57.8,39.1
2395 研華,2011/9/2,85,56.62
2408 南亞科,2011/9/2,4.56,36.47
2409 友達,2011/9/2,14.15,11.13
2412 中華電,2011/9/2,99.5,70.11
2454 聯發科,2011/9/2,293.5,224.71
2474 可成,2011/9/2,221.5,175.13
2492 華新科,2011/9/2,10.4,11.2
2801 彰銀,2011/9/2,22.05,13.37
2823 中壽,2011/9/2,37.75,18.18
2880 華南金,2011/9/2,20.2,11.11
2881 富邦金,2011/9/2,42.05,30.23
2882 國泰金,2011/9/2,38.35,25.32
2883 開發金,2011/9/2,10.3,7.72
2884 玉山金,2011/9/2,18.05,8.82
2885 元大金,2011/9/2,17.15,12.84
2886 兆豐金,2011/9/2,25.85,17.4
2887 台新金,2011/9/2,13.5,7.29
2890 永豐金,2011/9/2,11.15,6.18
2891 中信金,2011/9/2,23.8,11.77
2892 第一金,2011/9/2,22.8,12.34
2912 統一超,2011/9/2,192,150.01
3008 大立光,2011/9/2,857,761.09
3045 台灣大,2011/9/2,77,58.59
3481 群創,2011/9/2,13.6,11.4
4904 遠傳,2011/9/2,46,32.73
4938 和碩,2011/9/2,28.2,19.76
6505 台塑化,2011/9/2,84.2,67.43
9904 寶成,2011/9/2,22.35,16.63
0050 元大台灣50,2011/9/9,54.15,43.07
1101 台泥,2011/9/9,37.5,24.35
1102 亞泥,2011/9/9,35.95,24.57
1216 統一,2011/9/9,42,26.58
1301 台塑,2011/9/9,84.5,62.4
1303 南亞,2011/9/9,67.2,50.42
1402 遠東新,2011/9/9,35.75,24.77
2002 中鋼,2011/9/9,30.25,23.29
2105 正新,2011/9/9,70,41.48
2301 光寶科,2011/9/9,31.25,20.27
2303 聯電,2011/9/9,11.3,8.68
2308 台達電,2011/9/9,79,60.98
2317 鴻海,2011/9/9,72.7,45.97
2327 國巨,2011/9/9,9,24.2
2330 台積電,2011/9/9,69.3,55.36
2354 鴻準,2011/9/9,110,77.51
2357 華碩,2011/9/9,248,160.02
2382 廣達,2011/9/9,57,38.56
2395 研華,2011/9/9,82.4,54.89
2408 南亞科,2011/9/9,3.99,31.91
2409 友達,2011/9/9,12.9,10.14
2412 中華電,2011/9/9,100,70.47
2454 聯發科,2011/9/9,282.5,216.29
2474 可成,2011/9/9,236.5,186.99
2492 華新科,2011/9/9,10.3,11.09
2801 彰銀,2011/9/9,20.1,12.19
2823 中壽,2011/9/9,35.5,17.09
2880 華南金,2011/9/9,19.15,10.53
2881 富邦金,2011/9/9,39.2,28.19
2882 國泰金,2011/9/9,37,24.42
2883 開發金,2011/9/9,9.61,7.2
2884 玉山金,2011/9/9,16,7.81
2885 元大金,2011/9/9,16.3,12.21
2886 兆豐金,2011/9/9,23.9,16.09
2887 台新金,2011/9/9,13,7.02
2890 永豐金,2011/9/9,10.25,5.68
2891 中信金,2011/9/9,22.3,11.03
2892 第一金,2011/9/9,20.8,11.25
2912 統一超,2011/9/9,182.5,142.59
3008 大立光,2011/9/9,831,738
3045 台灣大,2011/9/9,78.8,59.96
3481 群創,2011/9/9,12.75,10.69
4904 遠傳,2011/9/9,47.3,33.66
4938 和碩,2011/9/9,26.75,19.75
6505 台塑化,2011/9/9,83.5,66.87
9904 寶成,2011/9/9,22,16.37
0050 元大台灣50,2011/9/16,54.1,43.03
1101 台泥,2011/9/16,35.25,22.89
1102 亞泥,2011/9/16,35.15,24.03
1216 統一,2011/9/16,40.4,25.57
1301 台塑,2011/9/16,83,61.29
1303 南亞,2011/9/16,67,50.27
1402 遠東新,2011/9/16,34.8,24.11
2002 中鋼,2011/9/16,30.3,23.33
2105 正新,2011/9/16,70.6,41.83
2301 光寶科,2011/9/16,31.3,20.3
2303 聯電,2011/9/16,11.45,8.79
2308 台達電,2011/9/16,78.6,60.67
2317 鴻海,2011/9/16,71,44.9
2327 國巨,2011/9/16,9.49,25.51
2330 台積電,2011/9/16,71.1,56.8
2354 鴻準,2011/9/16,103.5,72.93
2357 華碩,2011/9/16,251.5,162.28
2382 廣達,2011/9/16,57,38.56
2395 研華,2011/9/16,83.4,55.55
2408 南亞科,2011/9/16,3.82,30.55
2409 友達,2011/9/16,12.8,10.06
2412 中華電,2011/9/16,100.5,70.82
2454 聯發科,2011/9/16,311,238.11
2474 可成,2011/9/16,199,160.1
2492 華新科,2011/9/16,10.35,11.14
2801 彰銀,2011/9/16,19.35,11.73
2823 中壽,2011/9/16,33.2,15.99
2880 華南金,2011/9/16,18.65,10.26
2881 富邦金,2011/9/16,37.3,26.82
2882 國泰金,2011/9/16,36.2,23.9
2883 開發金,2011/9/16,9.28,6.95
2884 玉山金,2011/9/16,15.1,7.38
2885 元大金,2011/9/16,15.7,11.76
2886 兆豐金,2011/9/16,22.95,15.45
2887 台新金,2011/9/16,12.65,6.83
2890 永豐金,2011/9/16,10.3,5.7
2891 中信金,2011/9/16,18.9,10.02
2892 第一金,2011/9/16,20.2,10.93
2912 統一超,2011/9/16,175,136.73
3008 大立光,2011/9/16,794,705.14
3045 台灣大,2011/9/16,78.5,59.74
3481 群創,2011/9/16,12.5,10.48
4904 遠傳,2011/9/16,47.35,33.69
4938 和碩,2011/9/16,29.9,22.08
6505 台塑化,2011/9/16,85,68.08
9904 寶成,2011/9/16,22.75,16.93
0050 元大台灣50,2011/9/23,50.35,40.05
1101 台泥,2011/9/23,30.35,19.7
1102 亞泥,2011/9/23,30,20.51
1216 統一,2011/9/23,37.5,23.73
1301 台塑,2011/9/23,77.3,57.08
1303 南亞,2011/9/23,64.8,48.62
1402 遠東新,2011/9/23,29.5,20.44
2002 中鋼,2011/9/23,29.3,22.56
2105 正新,2011/9/23,62.5,37.03
2301 光寶科,2011/9/23,28.25,18.33
2303 聯電,2011/9/23,10.75,8.26
2308 台達電,2011/9/23,77.1,59.51
2317 鴻海,2011/9/23,69,43.63
2327 國巨,2011/9/23,8.69,23.62
2330 台積電,2011/9/23,67.5,53.93
2354 鴻準,2011/9/23,93.5,65.88
2357 華碩,2011/9/23,231,149.05
2382 廣達,2011/9/23,48.1,32.54
2395 研華,2011/9/23,79,52.62
2408 南亞科,2011/9/23,3.98,31.83
2409 友達,2011/9/23,12.75,10.03
2412 中華電,2011/9/23,97.7,68.84
2454 聯發科,2011/9/23,324,248.07
2474 可成,2011/9/23,164.5,132.35
2492 華新科,2011/9/23,9.84,10.59
2801 彰銀,2011/9/23,17,10.31
2823 中壽,2011/9/23,27.95,14.74
2880 華南金,2011/9/23,17,9.35
2881 富邦金,2011/9/23,32.1,23.08
2882 國泰金,2011/9/23,33.95,22.41
2883 開發金,2011/9/23,8.68,6.5
2884 玉山金,2011/9/23,13.8,6.74
2885 元大金,2011/9/23,14.65,10.97
2886 兆豐金,2011/9/23,20.1,13.53
2887 台新金,2011/9/23,11.5,6.21
2890 永豐金,2011/9/23,9.79,5.42
2891 中信金,2011/9/23,16.6,8.8
2892 第一金,2011/9/23,18.3,9.9
2912 統一超,2011/9/23,154.5,120.71
3008 大立光,2011/9/23,713,633.21
3045 台灣大,2011/9/23,74,56.31
3481 群創,2011/9/23,12.5,10.48
4904 遠傳,2011/9/23,44.9,31.95
4938 和碩,2011/9/23,27,19.94
6505 台塑化,2011/9/23,80,64.07
9904 寶成,2011/9/23,20.8,15.48
0050 元大台灣50,2011/9/30,51.65,41.08
1101 台泥,2011/9/30,32.9,21.36
1102 亞泥,2011/9/30,31.95,21.84
1216 統一,2011/9/30,39.9,25.25
1301 台塑,2011/9/30,81.7,60.33
1303 南亞,2011/9/30,66.3,49.74
1402 遠東新,2011/9/30,31.5,21.82
2002 中鋼,2011/9/30,29.9,23.02
2105 正新,2011/9/30,64.1,37.98
2301 光寶科,2011/9/30,28.1,18.23
2303 聯電,2011/9/30,11.4,8.76
2308 台達電,2011/9/30,72.5,55.96
2317 鴻海,2011/9/30,69.2,43.76
2327 國巨,2011/9/30,8.61,23.4
2330 台積電,2011/9/30,70,55.92
2354 鴻準,2011/9/30,99,69.76
2357 華碩,2011/9/30,231,149.05
2382 廣達,2011/9/30,59.5,40.25
2395 研華,2011/9/30,81.4,54.22
2408 南亞科,2011/9/30,3.9,31.19
2409 友達,2011/9/30,12.45,9.79
2412 中華電,2011/9/30,101.5,71.52
2454 聯發科,2011/9/30,337.5,258.4
2474 可成,2011/9/30,179,144.01
2492 華新科,2011/9/30,9.55,10.28
2801 彰銀,2011/9/30,17.6,10.67
2823 中壽,2011/9/30,29.25,15.43
2880 華南金,2011/9/30,18.45,10.15
2881 富邦金,2011/9/30,32.1,23.08
2882 國泰金,2011/9/30,35.2,23.24
2883 開發金,2011/9/30,9.23,6.91
2884 玉山金,2011/9/30,15.1,7.38
2885 元大金,2011/9/30,15.5,11.61
2886 兆豐金,2011/9/30,21.35,14.37
2887 台新金,2011/9/30,11.9,6.43
2890 永豐金,2011/9/30,9.9,5.48
2891 中信金,2011/9/30,18.2,9.65
2892 第一金,2011/9/30,19.8,10.71
2912 統一超,2011/9/30,173.5,135.56
3008 大立光,2011/9/30,717,636.76
3045 台灣大,2011/9/30,74.9,57
3481 群創,2011/9/30,12.4,10.4
4904 遠傳,2011/9/30,45.5,32.38
4938 和碩,2011/9/30,28.6,21.12
6505 台塑化,2011/9/30,83.9,67.19
9904 寶成,2011/9/30,22.1,16.45
0050 元大台灣50,2011/10/7,51.55,41
1101 台泥,2011/10/7,34.8,22.59
1102 亞泥,2011/10/7,33.6,22.97
1216 統一,2011/10/7,39,24.68
1301 台塑,2011/10/7,86.2,63.65
1303 南亞,2011/10/7,69.3,51.99
1402 遠東新,2011/10/7,31.55,21.86
2002 中鋼,2011/10/7,29.95,23.06
2105 正新,2011/10/7,65.5,38.81
2301 光寶科,2011/10/7,27.3,17.71
2303 聯電,2011/10/7,11.9,9.14
2308 台達電,2011/10/7,69.2,53.42
2317 鴻海,2011/10/7,71,44.9
2327 國巨,2011/10/7,8.76,23.81
2330 台積電,2011/10/7,69.1,55.2
2354 鴻準,2011/10/7,99.8,70.32
2357 華碩,2011/10/7,215,138.73
2382 廣達,2011/10/7,59.6,40.32
2395 研華,2011/10/7,81.5,54.29
2408 南亞科,2011/10/7,4.03,32.23
2409 友達,2011/10/7,12.3,9.67
2412 中華電,2011/10/7,100,70.47
2454 聯發科,2011/10/7,310.5,237.73
2474 可成,2011/10/7,171,137.58
2492 華新科,2011/10/7,9.53,10.26
2801 彰銀,2011/10/7,17.6,10.67
2823 中壽,2011/10/7,30.6,16.14
2880 華南金,2011/10/7,18.75,10.31
2881 富邦金,2011/10/7,31.7,22.79
2882 國泰金,2011/10/7,34.5,22.77
2883 開發金,2011/10/7,9.1,6.82
2884 玉山金,2011/10/7,15.4,7.52
2885 元大金,2011/10/7,15,11.23
2886 兆豐金,2011/10/7,21.6,14.54
2887 台新金,2011/10/7,11.8,6.37
2890 永豐金,2011/10/7,9.29,5.15
2891 中信金,2011/10/7,18.9,10.02
2892 第一金,2011/10/7,19.5,10.55
2912 統一超,2011/10/7,172.5,134.78
3008 大立光,2011/10/7,594,527.53
3481 群創,2011/10/7,12.6,10.56
4904 遠傳,2011/10/7,46.6,33.16
4938 和碩,2011/10/7,28.85,21.3
6505 台塑化,2011/10/7,90,72.08
9904 寶成,2011/10/7,22.35,16.63
0050 元大台灣50,2011/10/14,52.45,41.72
1101 台泥,2011/10/14,34.65,22.5
1102 亞泥,2011/10/14,34.3,23.45
1216 統一,2011/10/14,38.5,24.37
1301 台塑,2011/10/14,83.5,61.66
1303 南亞,2011/10/14,67.5,50.64
1402 遠東新,2011/10/14,31.7,21.96
2002 中鋼,2011/10/14,29.6,22.79
2105 正新,2011/10/14,68.2,40.41
2301 光寶科,2011/10/14,27.95,18.13
2303 聯電,2011/10/14,11.9,9.14
2308 台達電,2011/10/14,70.7,54.57
2317 鴻海,2011/10/14,72,45.53
2327 國巨,2011/10/14,9.05,24.6
2330 台積電,2011/10/14,70.3,56.16
2354 鴻準,2011/10/14,100,70.46
2357 華碩,2011/10/14,216,139.37
2382 廣達,2011/10/14,62.7,42.41
2395 研華,2011/10/14,81.4,54.22
2408 南亞科,2011/10/14,3.98,31.83
2409 友達,2011/10/14,12.8,10.06
2412 中華電,2011/10/14,98.5,69.41
2454 聯發科,2011/10/14,336.5,257.64
2474 可成,2011/10/14,188,151.25
2492 華新科,2011/10/14,9.89,10.65
2801 彰銀,2011/10/14,18.3,11.09
2823 中壽,2011/10/14,30.8,16.24
2880 華南金,2011/10/14,18.6,10.23
2881 富邦金,2011/10/14,33,23.73
2882 國泰金,2011/10/14,33.95,22.41
2883 開發金,2011/10/14,9.04,6.77
2884 玉山金,2011/10/14,14.8,7.23
2885 元大金,2011/10/14,15.55,11.65
2886 兆豐金,2011/10/14,21.7,14.61
2887 台新金,2011/10/14,12,6.48
2890 永豐金,2011/10/14,9.45,5.23
2891 中信金,2011/10/14,18.8,9.97
2892 第一金,2011/10/14,19.25,10.41
2912 統一超,2011/10/14,169,132.04
3008 大立光,2011/10/14,696,618.11
3045 台灣大,2011/10/14,83.6,58.03
3481 群創,2011/10/14,12.65,10.61
4904 遠傳,2011/10/14,46.05,32.77
4938 和碩,2011/10/14,32.05,23.67
6505 台塑化,2011/10/14,88,70.48
9904 寶成,2011/10/14,22.8,16.97
0050 元大台灣50,2011/10/21,51.95,41.32
1101 台泥,2011/10/21,34.7,22.53
1102 亞泥,2011/10/21,34.5,23.58
1216 統一,2011/10/21,39.45,24.97
1301 台塑,2011/10/21,85.5,63.14
1303 南亞,2011/10/21,68.3,51.24
1402 遠東新,2011/10/21,29.9,20.71
2002 中鋼,2011/10/21,29.3,22.56
2105 正新,2011/10/21,67.4,39.94
2301 光寶科,2011/10/21,28.45,18.46
2303 聯電,2011/10/21,12.05,9.25
2308 台達電,2011/10/21,70.1,54.11
2317 鴻海,2011/10/21,73.4,46.42
2327 國巨,2011/10/21,9.03,24.54
2330 台積電,2011/10/21,70.3,56.16
2354 鴻準,2011/10/21,102.5,72.22
2357 華碩,2011/10/21,212,136.79
2382 廣達,2011/10/21,59.1,39.98
2395 研華,2011/10/21,79,52.62
2408 南亞科,2011/10/21,3.33,26.63
2409 友達,2011/10/21,12.05,9.47
2412 中華電,2011/10/21,99.7,70.25
2454 聯發科,2011/10/21,332,254.19
2474 可成,2011/10/21,148,119.07
2492 華新科,2011/10/21,9.27,9.98
2801 彰銀,2011/10/21,18.35,11.13
2823 中壽,2011/10/21,31.35,16.53
2880 華南金,2011/10/21,18.4,10.12
2881 富邦金,2011/10/21,32.45,23.33
2882 國泰金,2011/10/21,33.25,21.95
2883 開發金,2011/10/21,9.04,6.77
2884 玉山金,2011/10/21,14.1,6.89
2885 元大金,2011/10/21,15.5,11.61
2886 兆豐金,2011/10/21,21.85,14.71
2887 台新金,2011/10/21,11.85,6.4
2890 永豐金,2011/10/21,9.28,5.14
2891 中信金,2011/10/21,18.4,9.76
2892 第一金,2011/10/21,18.85,10.2
2912 統一超,2011/10/21,172.5,134.78
3008 大立光,2011/10/21,621,551.5
3045 台灣大,2011/10/21,83.8,58.17
3481 群創,2011/10/21,11.4,9.56
4904 遠傳,2011/10/21,48.1,34.23
4938 和碩,2011/10/21,30.4,22.45
6505 台塑化,2011/10/21,86,68.88
9904 寶成,2011/10/21,22.55,16.78
0050 元大台灣50,2011/10/28,52.4,43.25
1101 台泥,2011/10/28,37.85,24.57
1102 亞泥,2011/10/28,36.45,24.91
1216 統一,2011/10/28,42.2,26.71
1301 台塑,2011/10/28,89.3,65.94
1303 南亞,2011/10/28,68,51.02
1402 遠東新,2011/10/28,35.85,24.84
2002 中鋼,2011/10/28,29.95,23.06
2105 正新,2011/10/28,72,42.66
2301 光寶科,2011/10/28,28.45,18.46
2303 聯電,2011/10/28,13.2,10.14
2308 台達電,2011/10/28,74.1,57.2
2317 鴻海,2011/10/28,81.7,51.66
2327 國巨,2011/10/28,9.16,24.89
2330 台積電,2011/10/28,73.1,58.4
2354 鴻準,2011/10/28,106.5,75.04
2357 華碩,2011/10/28,217,140.02
2382 廣達,2011/10/28,59.6,40.32
2395 研華,2011/10/28,81.8,54.49
2408 南亞科,2011/10/28,3.12,24.95
2409 友達,2011/10/28,13.2,10.38
2412 中華電,2011/10/28,99.6,70.18
2454 聯發科,2011/10/28,324,248.07
2474 可成,2011/10/28,182.5,146.83
2492 華新科,2011/10/28,9.57,10.3
2801 彰銀,2011/10/28,19.45,11.79
2823 中壽,2011/10/28,34,17.93
2880 華南金,2011/10/28,19.85,10.92
2881 富邦金,2011/10/28,35.55,25.56
2882 國泰金,2011/10/28,36,23.76
2883 開發金,2011/10/28,9.47,7.09
2884 玉山金,2011/10/28,15.15,7.4
2885 元大金,2011/10/28,17,12.73
2886 兆豐金,2011/10/28,23.5,15.82
2887 台新金,2011/10/28,12.9,6.97
2890 永豐金,2011/10/28,9.76,5.41
2891 中信金,2011/10/28,19.7,10.45
2892 第一金,2011/10/28,20.35,11.01
2912 統一超,2011/10/28,172.5,134.78
3008 大立光,2011/10/28,682,605.68
3045 台灣大,2011/10/28,86.2,59.84
3481 群創,2011/10/28,12.5,10.48
4904 遠傳,2011/10/28,48.65,34.62
4938 和碩,2011/10/28,33.9,25.03
6505 台塑化,2011/10/28,96.7,77.45
9904 寶成,2011/10/28,23.05,17.16
0050 元大台灣50,2011/11/4,52.3,43.17
1101 台泥,2011/11/4,37.2,24.15
1102 亞泥,2011/11/4,36.85,25.19
1216 統一,2011/11/4,41.6,26.33
1301 台塑,2011/11/4,88.1,65.06
1303 南亞,2011/11/4,66,49.52
1402 遠東新,2011/11/4,36.1,25.01
2002 中鋼,2011/11/4,29.55,22.75
2105 正新,2011/11/4,68.2,40.41
2301 光寶科,2011/11/4,28.75,18.65
2303 聯電,2011/11/4,13.05,10.02
2308 台達電,2011/11/4,71.4,55.11
2317 鴻海,2011/11/4,84.6,53.5
2327 國巨,2011/11/4,9.63,26.17
2330 台積電,2011/11/4,74.6,59.6
2354 鴻準,2011/11/4,106.5,75.04
2357 華碩,2011/11/4,208,134.21
2382 廣達,2011/11/4,62.5,42.28
2395 研華,2011/11/4,81.2,54.09
2408 南亞科,2011/11/4,2.95,23.59
2409 友達,2011/11/4,14.95,11.76
2412 中華電,2011/11/4,99.8,70.32
2454 聯發科,2011/11/4,321,245.77
2474 可成,2011/11/4,172.5,138.78
2492 華新科,2011/11/4,9.66,10.4
2801 彰銀,2011/11/4,19.05,11.55
2823 中壽,2011/11/4,33,17.4
2880 華南金,2011/11/4,19.25,10.59
2881 富邦金,2011/11/4,34.05,24.48
2882 國泰金,2011/11/4,33.9,22.38
2883 開發金,2011/11/4,9.71,7.27
2884 玉山金,2011/11/4,14.45,7.06
2885 元大金,2011/11/4,16.9,12.66
2886 兆豐金,2011/11/4,22.65,15.25
2887 台新金,2011/11/4,12.7,6.86
2890 永豐金,2011/11/4,9.52,5.27
2891 中信金,2011/11/4,19.05,10.1
2892 第一金,2011/11/4,19.5,10.55
2912 統一超,2011/11/4,162.5,126.96
3008 大立光,2011/11/4,663,588.8
3045 台灣大,2011/11/4,91.7,63.65
3481 群創,2011/11/4,13.65,11.44
4904 遠傳,2011/11/4,53.7,38.21
4938 和碩,2011/11/4,33.45,24.7
6505 台塑化,2011/11/4,97.5,78.09
9904 寶成,2011/11/4,23.55,17.53
0050 元大台灣50,2011/11/11,50.9,42.01
1101 台泥,2011/11/11,35.4,22.98
1102 亞泥,2011/11/11,34.8,23.79
1216 統一,2011/11/11,39.95,25.28
1301 台塑,2011/11/11,86.4,63.8
1303 南亞,2011/11/11,66.7,50.04
1402 遠東新,2011/11/11,33.85,23.45
2002 中鋼,2011/11/11,29.1,22.4
2105 正新,2011/11/11,66.7,39.52
2301 光寶科,2011/11/11,29.05,18.84
2303 聯電,2011/11/11,12.8,9.83
2308 台達電,2011/11/11,71.4,55.11
2317 鴻海,2011/11/11,82.3,52.04
2327 國巨,2011/11/11,9.15,24.87
2330 台積電,2011/11/11,73.4,58.64
2354 鴻準,2011/11/11,102.5,72.22
2357 華碩,2011/11/11,203.5,131.31
2382 廣達,2011/11/11,61.1,41.33
2395 研華,2011/11/11,82.3,54.82
2408 南亞科,2011/11/11,2.73,21.83
2409 友達,2011/11/11,14.65,11.52
2412 中華電,2011/11/11,100.5,70.82
2454 聯發科,2011/11/11,312.5,239.26
2474 可成,2011/11/11,156,125.51
2492 華新科,2011/11/11,9.43,10.15
2801 彰銀,2011/11/11,17.8,10.79
2823 中壽,2011/11/11,29.5,15.56
2880 華南金,2011/11/11,17.6,9.87
2881 富邦金,2011/11/11,32.3,23.22
2882 國泰金,2011/11/11,32.8,21.65
2883 開發金,2011/11/11,9.13,6.84
2884 玉山金,2011/11/11,13.85,6.76
2885 元大金,2011/11/11,15.75,11.8
2886 兆豐金,2011/11/11,20.65,13.9
2887 台新金,2011/11/11,12.25,6.61
2890 永豐金,2011/11/11,8.9,4.93
2891 中信金,2011/11/11,17.85,9.47
2892 第一金,2011/11/11,18.3,9.9
2912 統一超,2011/11/11,164,128.13
3008 大立光,2011/11/11,583,517.76
3045 台灣大,2011/11/11,90.8,63.03
3481 群創,2011/11/11,14.3,11.99
4904 遠傳,2011/11/11,53.5,38.07
4938 和碩,2011/11/11,31.4,23.19
6505 台塑化,2011/11/11,94.2,75.44
9904 寶成,2011/11/11,22.75,16.93
0050 元大台灣50,2011/11/18,50.3,41.52
1101 台泥,2011/11/18,33,21.42
1102 亞泥,2011/11/18,31.85,21.77
1216 統一,2011/11/18,38.85,24.59
1301 台塑,2011/11/18,80.3,59.3
1303 南亞,2011/11/18,61.1,45.84
1402 遠東新,2011/11/18,33.5,23.21
2002 中鋼,2011/11/18,28,21.55
2105 正新,2011/11/18,64.5,38.22
2301 光寶科,2011/11/18,32.05,20.79
2303 聯電,2011/11/18,12.6,9.68
2308 台達電,2011/11/18,70.6,54.5
2317 鴻海,2011/11/18,80.1,50.65
2327 國巨,2011/11/18,8.81,23.94
2330 台積電,2011/11/18,74.2,59.28
2354 鴻準,2011/11/18,99.5,70.11
2357 華碩,2011/11/18,202.5,130.66
2382 廣達,2011/11/18,61.4,41.53
2395 研華,2011/11/18,80.3,53.49
2408 南亞科,2011/11/18,2.67,21.35
2409 友達,2011/11/18,13.75,10.81
2412 中華電,2011/11/18,102,71.87
2454 聯發科,2011/11/18,308,235.82
2474 可成,2011/11/18,169.5,136.37
2492 華新科,2011/11/18,9.21,9.92
2801 彰銀,2011/11/18,17,10.31
2823 中壽,2011/11/18,28.8,15.19
2880 華南金,2011/11/18,17.15,9.62
2881 富邦金,2011/11/18,31.15,22.4
2882 國泰金,2011/11/18,31.4,20.73
2883 開發金,2011/11/18,9.2,6.89
2884 玉山金,2011/11/18,13.65,6.67
2885 元大金,2011/11/18,15.7,11.76
2886 兆豐金,2011/11/18,19.7,13.26
2887 台新金,2011/11/18,11.6,6.26
2890 永豐金,2011/11/18,8.76,4.85
2891 中信金,2011/11/18,17.05,9.04
2892 第一金,2011/11/18,17.55,9.49
2912 統一超,2011/11/18,161.5,126.18
3008 大立光,2011/11/18,572,507.99
3045 台灣大,2011/11/18,96,66.64
3481 群創,2011/11/18,13.25,11.11
4904 遠傳,2011/11/18,56.9,40.49
4938 和碩,2011/11/18,30.95,22.85
6505 台塑化,2011/11/18,93.8,75.12
9904 寶成,2011/11/18,22.8,16.97
0050 元大台灣50,2011/11/25,47.44,39.16
1101 台泥,2011/11/25,32.1,20.84
1102 亞泥,2011/11/25,31.75,21.7
1216 統一,2011/11/25,39.5,25
1301 台塑,2011/11/25,78.3,57.82
1303 南亞,2011/11/25,55.7,41.79
1402 遠東新,2011/11/25,32.3,22.38
2002 中鋼,2011/11/25,29.2,22.48
2105 正新,2011/11/25,63.6,37.68
2301 光寶科,2011/11/25,30.7,19.92
2303 聯電,2011/11/25,12.15,9.33
2308 台達電,2011/11/25,67,51.72
2317 鴻海,2011/11/25,75.7,47.87
2327 國巨,2011/11/25,8.49,23.07
2330 台積電,2011/11/25,71.6,57.2
2354 鴻準,2011/11/25,85.8,60.46
2357 華碩,2011/11/25,189,121.95
2382 廣達,2011/11/25,54.8,37.07
2395 研華,2011/11/25,80.2,53.42
2408 南亞科,2011/11/25,2.84,22.71
2409 友達,2011/11/25,13,10.22
2412 中華電,2011/11/25,99.5,70.11
2454 聯發科,2011/11/25,273.5,209.4
2474 可成,2011/11/25,137,110.22
2492 華新科,2011/11/25,7.88,8.48
2801 彰銀,2011/11/25,16.25,9.85
2823 中壽,2011/11/25,25.9,13.66
2880 華南金,2011/11/25,16.8,9.43
2881 富邦金,2011/11/25,30.45,21.89
2882 國泰金,2011/11/25,30.6,20.2
2883 開發金,2011/11/25,8.59,6.43
2884 玉山金,2011/11/25,12.7,6.2
2885 元大金,2011/11/25,14.7,11.01
2886 兆豐金,2011/11/25,19.25,12.96
2887 台新金,2011/11/25,10.75,5.8
2890 永豐金,2011/11/25,8.35,4.62
2891 中信金,2011/11/25,16.3,8.64
2892 第一金,2011/11/25,17.1,9.25
2912 統一超,2011/11/25,154,120.32
3008 大立光,2011/11/25,480,426.28
3045 台灣大,2011/11/25,90.3,62.68
3481 群創,2011/11/25,11.9,9.98
4904 遠傳,2011/11/25,57.6,40.99
4938 和碩,2011/11/25,27.2,20.08
6505 台塑化,2011/11/25,92.6,74.16
9904 寶成,2011/11/25,21.95,16.34
0050 元大台灣50,2011/12/2,49.82,41.12
1101 台泥,2011/12/2,34.75,22.56
1102 亞泥,2011/12/2,33.7,23.04
1216 統一,2011/12/2,42.3,26.77
1301 台塑,2011/12/2,82.4,60.85
1303 南亞,2011/12/2,56.1,42.09
1402 遠東新,2011/12/2,35.1,24.32
2002 中鋼,2011/12/2,28.95,22.29
2105 正新,2011/12/2,67,39.7
2301 光寶科,2011/12/2,32.5,21.08
2303 聯電,2011/12/2,13.15,10.1
2308 台達電,2011/12/2,63.9,49.32
2317 鴻海,2011/12/2,81.8,51.73
2327 國巨,2011/12/2,8.82,23.97
2330 台積電,2011/12/2,76,60.72
2354 鴻準,2011/12/2,91.8,64.68
2357 華碩,2011/12/2,204,131.63
2382 廣達,2011/12/2,61.6,41.67
2395 研華,2011/12/2,86,57.29
2408 南亞科,2011/12/2,2.12,16.95
2409 友達,2011/12/2,14.75,11.6
2412 中華電,2011/12/2,101,71.17
